Graphic,Pos,Word,bio,biose,class,sentence_code
1,.,.,O,O,,39
3,ADP,Em,B,B,TEMPO,40
2,NUM,1559,I,E,TEMPO,40
1,.,",",O,O,,40
3,PNOUN,Isabel,B,S,PESSOA,40
0,VERB,retorna,O,O,,40
0,ADP,à,O,O,,40
0,NOUN,religião,O,O,,40
0,ADP,do,O,O,,40
0,NOUN,pai,O,O,,40
1,.,",",O,O,,40
0,ADP,com,O,O,,40
0,DET,o,O,O,,40
0,NOUN,restabelecimento,O,O,,40
0,ADP,do,O,O,,40
1,.,"""",O,O,,40
3,PNOUN,Ato,B,B,OBRA,40
0,ADP,de,I,I,OBRA,40
3,PNOUN,Supremacia,I,E,OBRA,40
1,.,"""",O,O,,40
0,CONJ,e,O,O,,40
0,ADP,do,O,O,,40
1,.,"""",O,O,,40
3,PNOUN,Livro,B,B,OBRA,40
0,ADP,de,I,I,OBRA,40
3,PNOUN,Orações,I,E,OBRA,40
1,.,"""",O,O,,40
0,ADP,de,O,O,,40
3,PNOUN,Eduardo,B,B,PESSOA,40
4,PNOUN,VI,I,E,PESSOA,40
1,.,.,O,O,,40
3,ADV,Através,O,O,,41
0,ADP,da,O,O,,41
1,.,"""",O,O,,41
3,PNOUN,Confissão,B,B,OBRA,41
0,ADP,dos,I,I,OBRA,41
3,NUM,Trinta,I,I,OBRA,41
0,CONJ,e,I,I,OBRA,41
3,NUM,Nove,I,I,OBRA,41
3,NOUN,Artigos,I,E,OBRA,41
1,.,"""",O,O,,41
1,.,(,O,O,,41
2,NUM,1563,B,S,TEMPO,41
1,.,),O,O,,41
1,.,",",O,O,,41
3,PNOUN,Isabel,B,S,PESSOA,41
0,VERB,alcança,O,O,,41
0,DET,um,O,O,,41
0,NOUN,compromisso,O,O,,41
0,ADP,entre,O,O,,41
0,DET,o,O,O,,41
0,NOUN,protestantismo,O,O,,41
0,CONJ,e,O,O,,41
0,DET,o,O,O,,41
0,NOUN,catolicismo,O,O,,41
1,.,:,O,O,,41
0,CONJ,embora,O,O,,41
0,DET,o,O,O,,41
0,NOUN,dogma,O,O,,41
0,PRON,se,O,O,,41
0,VERB,aproxime,O,O,,41
0,ADP,do,O,O,,41
0,NOUN,calvinismo,O,O,,41
1,.,",",O,O,,41
0,ADV,só,O,O,,41
0,VERB,admitindo,O,O,,41
0,ADP,como,O,O,,41
0,NOUN,sacramento,O,O,,41
0,DET,o,O,O,,41
0,NOUN,baptismo,O,O,,41
0,CONJ,e,O,O,,41
0,DET,a,O,O,,41
0,NOUN,eucaristia,O,O,,41
1,.,",",O,O,,41
0,AUX,é,O,O,,41
0,VERB,mantida,O,O,,41
0,DET,a,O,O,,41
0,NOUN,hierarquia,O,O,,41
0,ADJ,episcopal,O,O,,41
0,CONJ,e,O,O,,41
0,DET,o,O,O,,41
0,NOUN,fausto,O,O,,41
0,ADP,das,O,O,,41
0,NOUN,cerimónias,O,O,,41
0,ADJ,religiosas,O,O,,41
1,.,.,O,O,,41
4,DET,O,O,O,,43
0,NOUN,sucesso,O,O,,43
0,ADP,da,O,O,,43
3,NOUN,Contra-Reforma,B,S,ACONTECIMENTO,43
0,ADP,no,O,O,,43
0,NOUN,continente,O,O,,43
0,CONJ,e,O,O,,43
0,DET,o,O,O,,43
0,NOUN,crescimento,O,O,,43
0,ADP,de,O,O,,43
0,DET,um,O,O,,43
0,NOUN,partido,O,O,,43
0,AUX,puritano,O,O,,43
0,VERB,dedicado,O,O,,43
0,ADP,a,O,O,,43
0,VERB,estender,O,O,,43
0,DET,a,O,O,,43
3,PNOUN,Reforma,B,B,ABSTRACCAO,43
3,PNOUN,Protestante,I,E,ABSTRACCAO,43
0,VERB,polarizou,O,O,,43
0,DET,a,O,O,,43
0,VERB,era,B,B,TEMPO,43
3,ADJ,Elizabetana,I,E,TEMPO,43
1,.,",",O,O,,43
0,ADV,apesar,O,O,,43
0,ADP,da,O,O,,43
3,PNOUN,Inglaterra,B,S,LOCAL,43
0,ADV,não,O,O,,43
0,AUX,ter,O,O,,43
0,VERB,tido,O,O,,43
0,ADP,até,B,B,TEMPO,43
2,NUM,1640,I,E,TEMPO,43
0,NOUN,lutas,O,O,,43
0,ADJ,religiosas,O,O,,43
0,ADJ,comparáveis,O,O,,43
0,ADP,às,O,O,,43
0,ADP,dos,O,O,,43
0,DET,seus,O,O,,43
0,NOUN,vizinhos,O,O,,43
1,.,.,O,O,,43
3,ADP,Na,O,O,,45
0,NOUN,verdade,O,O,,45
0,ADP,a,O,O,,45
3,NOUN,Reforma,B,S,ABSTRACCAO,45
0,ADP,na,O,O,,45
3,PNOUN,Inglaterra,B,S,LOCAL,45
0,VERB,procurou,O,O,,45
0,VERB,preservar,O,O,,45
0,DET,o,O,O,,45
0,NOUN,máximo,O,O,,45
0,ADP,da,O,O,,45
3,PNOUN,Tradição,B,B,ABSTRACCAO,45
3,PNOUN,Católica,I,E,ABSTRACCAO,45
1,.,(,O,O,,45
0,NOUN,episcopado,O,O,,45
1,.,",",O,O,,45
0,NOUN,liturgia,O,O,,45
0,CONJ,e,O,O,,45
0,NOUN,sacramentos,O,O,,45
1,.,),O,O,,45
1,.,.,O,O,,45
4,DET,A,O,O,,46
3,PNOUN,Igreja,B,B,ORGANIZACAO,46
0,ADP,da,I,I,ORGANIZACAO,46
3,PNOUN,Inglaterra,I,E,ORGANIZACAO,46
0,ADV,sempre,O,O,,46
0,PRON,se,O,O,,46
0,VERB,viu,O,O,,46
0,ADP,como,O,O,,46
0,DET,a,O,O,,46
1,.,"""",O,O,,46
0,NOUN,eclesia,O,O,,46
0,ADJ,anglicanae,O,O,,46
1,.,"""",O,O,,46
1,.,",",O,O,,46
0,CONJ,ou,O,O,,46
0,VERB,seja,O,O,,46
1,.,",",O,O,,46
1,.,"""",O,O,,46
4,PNOUN,A,O,O,,46
3,PNOUN,Igreja,B,S,ORGANIZACAO,46
0,ADJ,cristã,O,O,,46
0,ADP,na,O,O,,46
3,PNOUN,Inglaterra,B,S,LOCAL,46
1,.,"""",O,O,,46
0,CONJ,e,O,O,,46
0,ADV,não,O,O,,46
0,NOUN,derivação,O,O,,46
0,ADP,da,O,O,,46
3,PNOUN,Igreja,B,B,ORGANIZACAO,46
0,ADP,de,I,I,ORGANIZACAO,46
3,PNOUN,Roma,I,E,ORGANIZACAO,46
0,CONJ,ou,O,O,,46
0,ADP,do,O,O,,46
0,NOUN,movimento,O,O,,46
0,ADJ,reformista,O,O,,46
0,ADP,do,B,B,TEMPO,46
0,NOUN,século,I,I,TEMPO,46
4,NUM,XVI,I,E,TEMPO,46
1,.,.,O,O,,46
3,ADP,Como,O,O,,48
0,NOUN,consequência,O,O,,48
0,ADPPRON,disso,O,O,,48
0,ADV,sempre,O,O,,48
0,VERB,existiu,O,O,,48
0,NUM,dois,O,O,,48
0,NOUN,grandes,O,O,,48
1,.,"""",O,O,,48
0,NOUN,partidos,O,O,,48
1,.,"""",O,O,,48
0,CONJ,ou,O,O,,48
1,.,"""",O,O,,48
0,NOUN,facções,O,O,,48
1,.,"""",O,O,,48
1,.,:,O,O,,48
0,DET,a,O,O,,48
3,PNOUN,Igreja,B,B,ABSTRACCAO,48
3,PNOUN,Alta,I,E,ABSTRACCAO,48
1,.,(,O,O,,48
3,PNOUN,High,B,B,ABSTRACCAO,48
3,PNOUN,Church,I,E,ABSTRACCAO,48
1,.,),O,O,,48
0,CONJ,e,O,O,,48
3,PNOUN,Igreja,B,B,ABSTRACCAO,48
3,PNOUN,Baixa,I,E,ABSTRACCAO,48
1,.,(,O,O,,48
3,PNOUN,Low,B,B,ABSTRACCAO,48
3,PNOUN,Church,I,E,ABSTRACCAO,48
1,.,),O,O,,48
1,.,",",O,O,,48
0,PRON,que,O,O,,48
0,VERB,refletem,O,O,,48
0,DET,a,O,O,,48
0,NOUN,controvérsia,O,O,,48
0,ADJ,histórica,O,O,,48
0,ADP,sobre,O,O,,48
0,DET,as,O,O,,48
0,NOUN,formas,O,O,,48
0,ADP,de,O,O,,48
0,NOUN,culto,O,O,,48
0,CONJ,e,O,O,,48
0,ADP,de,O,O,,48
0,NOUN,expressão,O,O,,48
1,.,.,O,O,,48
4,DET,A,O,O,,50
3,PNOUN,Reforma,B,B,ABSTRACCAO,50
3,PNOUN,Anglicana,I,E,ABSTRACCAO,50
0,VERB,buscou,O,O,,50
0,VERB,ser,O,O,,50
0,DET,a,O,O,,50
1,.,"""",O,O,,50
0,NOUN,via,O,O,,50
0,ADJ,média,O,O,,50
1,.,"""",O,O,,50
0,ADP,entre,O,O,,50
0,DET,os,O,O,,50
0,ADJ,extremos,O,O,,50
0,NOUN,romanos,O,O,,50
0,CONJ,e,O,O,,50
0,NOUN,puritanos,O,O,,50
1,.,.,O,O,,50
3,ADV,Assim,O,O,,51
0,VERB,aceitam,O,O,,51
0,DET,os,O,O,,51
0,NUM,dois,O,O,,51
0,NOUN,sacramentos,O,O,,51
0,ADP,do,O,O,,51
3,PNOUN,Evangelho,B,S,ABSTRACCAO,51
1,.,:,O,O,,51
0,DET,o,O,O,,51
3,PNOUN,Santo,B,B,ABSTRACCAO,51
3,PNOUN,Batismo,I,E,ABSTRACCAO,51
1,.,",",O,O,,51
0,ADV,através,O,O,,51
0,ADP,do,O,O,,51
0,PRON,qual,O,O,,51
0,DET,a,O,O,,51
0,NOUN,pessoa,O,O,,51
0,AUX,é,O,O,,51
0,VERB,feita,O,O,,51
0,NOUN,membro,O,O,,51
0,ADP,da,O,O,,51
3,PNOUN,Igreja,B,B,ORGANIZACAO,51
0,ADP,de,I,I,ORGANIZACAO,51
3,PNOUN,Cristo,I,E,ORGANIZACAO,51
1,.,",",O,O,,51
0,VERB,sendo,O,O,,51
0,CONJ,que,O,O,,51
0,DET,tal,O,O,,51
0,NOUN,graça,O,O,,51
0,VERB,é,O,O,,51
0,ADJ,complementada,O,O,,51
0,ADP,na,O,O,,51
3,NOUN,Confirmação,B,S,ABSTRACCAO,51
1,.,",",O,O,,51
0,CONJ,e,O,O,,51
0,ADP,na,O,O,,51
3,PNOUN,Santa,B,B,ABSTRACCAO,51
3,PNOUN,Comunhão,I,E,ABSTRACCAO,51
1,.,",",O,O,,51
0,PRON,que,O,O,,51
0,VERB,une,O,O,,51
0,DET,o,O,O,,51
0,NOUN,cristão,O,O,,51
0,ADP,ao,O,O,,51
0,NOUN,sacrifício,O,O,,51
0,ADP,de,O,O,,51
3,PNOUN,Cristo,B,B,PESSOA,51
3,PNOUN,Jesus,I,E,PESSOA,51
0,PRON,que,O,O,,51
0,PRON,os,O,O,,51
0,VERB,alimenta,O,O,,51
0,ADP,com,O,O,,51
0,DET,seu,O,O,,51
0,NOUN,corpo,O,O,,51
0,CONJ,e,O,O,,51
0,NOUN,sangue,O,O,,51
1,.,.,O,O,,51
3,ADP,Para,O,O,,53
0,DET,os,O,O,,53
0,NOUN,anglicanos,O,O,,53
0,DET,estes,O,O,,53
0,NOUN,dois,O,O,,53
0,ADJ,sacramentos,O,O,,53
0,AUX,foram,O,O,,53
0,VERB,instituídos,O,O,,53
0,ADP,pelo,O,O,,53
0,ADJ,próprio,O,O,,53
3,PNOUN,Senhor,B,B,PESSOA,53
3,PNOUN,Jesus,I,I,PESSOA,53
3,PNOUN,Cristo,I,E,PESSOA,53
1,.,.,O,O,,53
3,DET,Os,O,O,,54
0,DET,demais,O,O,,54
0,NOUN,ritos,O,O,,54
0,ADJ,sacramentais,O,O,,54
0,ADP,da,O,O,,54
3,PNOUN,Igreja,B,S,ORGANIZACAO,54
0,ADV,também,O,O,,54
0,AUX,são,O,O,,54
0,VERB,aceitos,O,O,,54
1,.,",",O,O,,54
0,ADV,apesar,O,O,,54
0,ADP,de,O,O,,54
0,ADV,não,O,O,,54
0,AUX,terem,O,O,,54
0,AUX,sido,O,O,,54
0,VERB,instituídos,O,O,,54
0,ADP,por,O,O,,54
3,PNOUN,Cristo,B,S,PESSOA,54
1,.,",",O,O,,54
0,CONJ,mas,O,O,,54
0,VERB,são,O,O,,54
0,ADJ,reconhecidos,O,O,,54
0,ADP,por,O,O,,54
0,VERB,serem,O,O,,54
1,.,",",O,O,,54
0,ADP,em,O,O,,54
0,NOUN,parte,O,O,,54
1,.,",",O,O,,54
0,NOUN,estados,O,O,,54
0,ADP,de,O,O,,54
0,NOUN,vida,O,O,,54
0,VERB,aprovados,O,O,,54
0,ADP,nas,O,O,,54
3,PNOUN,Escrituras,B,S,OBRA,54
1,.,:,O,O,,54
0,DET,a,O,O,,54
3,NOUN,Confirmação,B,S,ABSTRACCAO,54
1,.,",",O,O,,54
3,NOUN,Penitência,B,S,ABSTRACCAO,54
1,.,",",O,O,,54
3,NOUN,Ordens,B,S,ABSTRACCAO,54
1,.,",",O,O,,54
3,NOUN,Matrimônio,B,S,ABSTRACCAO,54
0,CONJ,e,O,O,,54
0,DET,a,O,O,,54
3,NOUN,Unção,O,O,,54
0,ADP,dos,O,O,,54
0,NOUN,enfermos,O,O,,54
1,.,.,O,O,,54
3,CONJ,Embora,O,O,,56
0,AUX,tenham,O,O,,56
0,PRON,se,O,O,,56
0,VERB,afastado,O,O,,56
0,ADP,de,O,O,,56
0,PRON,muitas,O,O,,56
0,ADP,das,O,O,,56
0,NOUN,prática,O,O,,56
0,ADJ,devocionais,O,O,,56
0,ADJ,medievais,O,O,,56
0,ADP,com,O,O,,56
0,NOUN,relação,O,O,,56
0,ADP,aos,O,O,,56
0,NOUN,santos,O,O,,56
0,CONJ,e,O,O,,56
0,DET,a,O,O,,56
3,PNOUN,Virgem,B,B,PESSOA,56
3,PNOUN,Maria,I,E,PESSOA,56
0,VERB,mantiveram,O,O,,56
0,DET,um,O,O,,56
0,NOUN,calendário,O,O,,56
0,ADJ,específico,O,O,,56
0,ADP,para,O,O,,56
0,DET,sua,O,O,,56
0,NOUN,comemoração,O,O,,56
0,ADP,na,O,O,,56
3,PNOUN,Igreja,B,S,ORGANIZACAO,56
1,.,",",O,O,,56
0,ADP,em,O,O,,56
0,ADJ,especial,O,O,,56
0,DET,as,O,O,,56
0,ADJ,antigas,O,O,,56
0,NOUN,festas,O,O,,56
0,ADJ,marianas,O,O,,56
0,ADV,diretamente,O,O,,56
0,ADJ,associadas,O,O,,56
0,ADP,aos,O,O,,56
0,NOUN,méritos,O,O,,56
0,ADP,de,O,O,,56
0,DET,seu,O,O,,56
3,PNOUN,Filho,O,O,,56
3,PNOUN,Jesus,B,B,PESSOA,56
3,PNOUN,Cristo,I,E,PESSOA,56
1,.,(,O,O,,56
3,NOUN,Anunciação,B,S,ACONTECIMENTO,56
1,.,",",O,O,,56
3,NOUN,Natividade,B,S,ACONTECIMENTO,56
0,X,etc,O,O,,56
1,.,),O,O,,56
1,.,.,O,O,,56
1,ADV,Lápis-lazúli,O,O,,58
1,.,",",O,O,,58
0,VERB,conhecido,O,O,,58
0,ADV,também,O,O,,58
0,ADP,como,O,O,,58
0,NOUN,lápis,O,O,,58
1,.,",",O,O,,58
0,VERB,é,O,O,,58
0,DET,uma,O,O,,58
0,NOUN,rocha,O,O,,58
0,ADJ,metamórfica,O,O,,58
0,ADP,de,O,O,,58
0,NOUN,cor,O,O,,58
0,ADJ,azul,O,O,,58
0,VERB,utilizada,O,O,,58
0,ADP,como,O,O,,58
0,NOUN,gema,O,O,,58
0,CONJ,ou,O,O,,58
0,ADP,como,O,O,,58
0,NOUN,rocha,O,O,,58
0,ADJ,ornamental,O,O,,58
0,VERB,utilizada,O,O,,58
0,ADP,desde,B,B,TEMPO,58
0,ADV,antes,I,I,TEMPO,58
0,ADP,de,I,I,TEMPO,58
2,NUM,7000,I,I,TEMPO,58
1,.,a.C.,I,E,TEMPO,58
0,ADP,em,O,O,,58
3,PNOUN,Mehrgarh,B,S,LOCAL,58
0,ADP,na,O,O,,58
3,PNOUN,Índia,B,S,LOCAL,58
1,.,",",O,O,,58
0,VERB,situado,O,O,,58
0,ADP,nos,B,B,TEMPO,58
0,NOUN,dias,I,I,TEMPO,58
0,ADP,de,I,I,TEMPO,58
0,ADV,hoje,I,E,TEMPO,58
0,ADP,no,O,O,,58
3,PNOUN,Paquistão,B,S,LOCAL,58
1,.,.,O,O,,58
4,DET,A,O,O,,59
0,DET,sua,O,O,,59
1,NOUN,azul-escura,O,O,,59
0,CONJ,e,O,O,,59
0,NOUN,opaca,O,O,,59
1,.,",",O,O,,59
0,VERB,fez,O,O,,59
0,ADP,com,O,O,,59
0,CONJ,que,O,O,,59
0,DET,esta,O,O,,59
0,NOUN,gema,O,O,,59
0,AUX,fosse,O,O,,59
0,ADV,altamente,O,O,,59
0,VERB,apreciada,O,O,,59
0,ADP,pelos,O,O,,59
0,NOUN,faraós,O,O,,59
0,ADJ,egípcios,O,O,,59
1,.,",",O,O,,59
0,ADP,como,O,O,,59
0,AUX,pode,O,O,,59
0,AUX,ser,O,O,,59
0,VERB,visto,O,O,,59
0,ADP,por,O,O,,59
0,DET,seu,O,O,,59
0,NOUN,uso,O,O,,59
0,ADJ,proeminente,O,O,,59
0,ADP,em,O,O,,59
0,PRON,muitos,O,O,,59
0,ADP,dos,O,O,,59
0,NOUN,tesouros,O,O,,59
0,ADJ,recuperados,O,O,,59
0,ADP,dos,O,O,,59
0,NOUN,túmulos,O,O,,59
0,ADJ,faraônicos,O,O,,59
1,.,.,O,O,,59
4,VERB,É,O,O,,60
0,ADV,ainda,O,O,,60
0,ADV,extremamente,O,O,,60
0,ADJ,popular,O,O,,60
0,ADV,hoje,B,S,TEMPO,60
1,.,.,O,O,,60
1,VERB,Trata-se,O,O,,61
0,ADP,de,O,O,,61
0,DET,uma,O,O,,61
0,NOUN,rocha,O,O,,61
0,CONJ,e,O,O,,61
0,ADV,não,O,O,,61
0,ADP,de,O,O,,61
0,DET,um,O,O,,61
0,NOUN,mineral,O,O,,61
0,CONJ,porque,O,O,,61
0,AUX,é,O,O,,61
0,VERB,composto,O,O,,61
0,ADP,de,O,O,,61
0,DET,vários,O,O,,61
0,ADJ,minerais,O,O,,61
1,.,.,O,O,,61
4,DET,A,O,O,,62
0,ADJ,primeira,O,O,,62
0,NOUN,parte,O,O,,62
0,ADP,do,O,O,,62
0,NOUN,nome,O,O,,62
1,.,",",O,O,,62
0,NOUN,lápis,O,O,,62
1,.,",",O,O,,62
0,ADP,em,O,O,,62
0,NOUN,latim,O,O,,62
0,VERB,significa,O,O,,62
0,NOUN,pedra,O,O,,62
1,.,.,O,O,,62
4,DET,A,O,O,,63
0,ADJ,segunda,O,O,,63
0,NOUN,parte,O,O,,63
1,.,",",O,O,,63
0,NOUN,lazúli,O,O,,63
1,.,",",O,O,,63
0,VERB,é,O,O,,63
0,DET,a,O,O,,63
0,NOUN,forma,O,O,,63
0,ADJ,genitiva,O,O,,63
0,ADP,no,O,O,,63
0,NOUN,latim,O,O,,63
1,.,",",O,O,,63
0,NOUN,lazulum,O,O,,63
1,.,",",O,O,,63
0,PRON,que,O,O,,63
0,VERB,veio,O,O,,63
0,ADP,do,O,O,,63
0,ADJ,árabe,O,O,,63
1,.,(,O,O,,63
0,PNOUN,al,O,O,,63
1,.,),O,O,,63
1,.,-,O,O,,63
0,NOUN,lazward,O,O,,63
1,.,",",O,O,,63
0,PRON,que,O,O,,63
0,VERB,veio,O,O,,63
0,ADP,do,O,O,,63
0,ADJ,persa,O,O,,63
0,NOUN,lazhward,O,O,,63
1,.,",",O,O,,63
0,PRON,que,O,O,,63
0,VERB,veio,O,O,,63
0,ADP,do,O,O,,63
0,NOUN,sânscrito,O,O,,63
3,PNOUN,Raja,B,B,ABSTRACCAO,63
3,PNOUN,Warta,I,E,ABSTRACCAO,63
0,VERB,significando,O,O,,63
0,NOUN,anel,O,O,,63
1,.,",",O,O,,63
0,NOUN,vida,O,O,,63
0,ADP,do,O,O,,63
0,NOUN,rei,O,O,,63
1,.,.,O,O,,63
3,PNOUN,Lazúli,O,O,,64
0,VERB,era,O,O,,64
0,ADV,originalmente,O,O,,64
0,DET,um,O,O,,64
0,NOUN,nome,O,O,,64
1,.,",",O,O,,64
0,CONJ,mas,O,O,,64
0,ADV,logo,O,O,,64
0,AUX,veio,O,O,,64
0,ADP,a,O,O,,64
0,VERB,significar,O,O,,64
0,NOUN,azul,O,O,,64
0,ADP,por,O,O,,64
0,NOUN,causa,O,O,,64
0,ADP,de,O,O,,64
0,DET,sua,O,O,,64
0,NOUN,associação,O,O,,64
0,ADP,com,O,O,,64
0,DET,a,O,O,,64
0,NOUN,pedra,O,O,,64
1,.,.,O,O,,64
4,DET,A,O,O,,65
0,NOUN,palavra,O,O,,65
0,ADP,em,O,O,,65
0,NOUN,inglês,O,O,,65
0,ADJ,azure,O,O,,65
1,.,",",O,O,,65
0,ADP,do,O,O,,65
0,NOUN,azul,O,O,,65
0,ADJ,espanhol,O,O,,65
0,CONJ,e,O,O,,65
0,ADJ,português,O,O,,65
1,.,",",O,O,,65
0,CONJ,e,O,O,,65
0,DET,o,O,O,,65
0,NOUN,azzurro,O,O,,65
0,ADJ,italiano,O,O,,65
0,AUX,são,O,O,,65
0,VERB,cognatos,O,O,,65
1,.,.,O,O,,65
3,PNOUN,História,O,O,,67
3,ADP,No,O,O,,68
0,ADJ,antigo,O,O,,68
3,PNOUN,Egito,B,S,LOCAL,68
0,PRON,o,O,O,,68
1,VERB,lápis-lazúli,O,O,,68
0,VERB,era,O,O,,68
0,DET,a,O,O,,68
0,NOUN,pedra,O,O,,68
0,ADJ,favorita,O,O,,68
0,ADP,para,O,O,,68
0,NOUN,amuletos,O,O,,68
0,CONJ,e,O,O,,68
0,NOUN,ornamentos,O,O,,68
1,.,;,O,O,,68
0,AUX,foi,O,O,,69
0,VERB,usado,O,O,,69
0,ADV,também,O,O,,69
0,ADP,pelos,O,O,,69
0,NOUN,assírios,O,O,,69
0,CONJ,e,O,O,,69
0,ADP,pelos,O,O,,69
0,NOUN,babilônicos,O,O,,69
0,ADP,nos,O,O,,69
0,NOUN,selos,O,O,,69
0,ADJ,cilíndricos,O,O,,69
1,.,(,O,O,,69
0,NOUN,locais,O,O,,69
0,ADV,onde,O,O,,69
0,PRT,se,O,O,,69
0,VERB,gravavam,O,O,,69
0,NOUN,pinturas,O,O,,69
0,VERB,contando,O,O,,69
0,DET,a,O,O,,69
0,NOUN,historia,O,O,,69
0,ADP,do,O,O,,69
0,NOUN,povo,O,O,,69
1,.,),O,O,,69
1,.,.,O,O,,69
3,DET,As,O,O,,70
0,NOUN,escavações,O,O,,70
0,ADJ,egípcias,O,O,,70
0,PRON,que,O,O,,70
0,VERB,datam,O,O,,70
0,ADP,de,B,B,TEMPO,70
2,NUM,3000,I,I,TEMPO,70
1,.,a.C.,I,E,TEMPO,70
0,VERB,continham,O,O,,70
0,NUM,milhares,O,O,,70
0,ADP,de,O,O,,70
0,NOUN,artigos,O,O,,70
0,ADP,como,O,O,,70
0,NOUN,jóia,O,O,,70
1,.,",",O,O,,70
0,DET,muitos,O,O,,70
0,NOUN,feitos,O,O,,70
0,ADP,de,O,O,,70
0,NOUN,lápis,O,O,,70
1,.,.,O,O,,70
3,DET,Os,O,O,,71
0,NOUN,lápis,O,O,,71
0,ADJ,pulverizados,O,O,,71
0,AUX,foram,O,O,,71
0,VERB,usados,O,O,,71
0,ADP,por,O,O,,71
0,NOUN,senhoras,O,O,,71
0,ADJ,egípcias,O,O,,71
0,ADP,como,O,O,,71
0,DET,uma,O,O,,71
0,NOUN,sombra,O,O,,71
0,ADJ,cosmética,O,O,,71
0,ADP,para,O,O,,71
0,DET,o,O,O,,71
0,NOUN,olho,O,O,,71
1,.,.,O,O,,71
3,CONJ,Como,O,O,,73
0,VERB,inscrito,O,O,,73
0,ADP,no,O,O,,73
0,NOUN,capítulo,O,O,,73
2,NUM,140,O,O,,73
0,ADP,do,O,O,,73
3,PNOUN,Livro,B,B,OBRA,73
0,ADP,dos,I,I,OBRA,73
3,PNOUN,Mortos,I,E,OBRA,73
0,NOUN,egípcio,O,O,,73
1,.,",",O,O,,73
0,DET,o,O,O,,73
0,NOUN,lápis,O,O,,73
0,VERB,lazúli,O,O,,73
1,.,",",O,O,,73
0,ADP,na,O,O,,73
0,NOUN,forma,O,O,,73
0,ADP,de,O,O,,73
0,DET,um,O,O,,73
0,NOUN,olho,O,O,,73
0,ADJ,ajustado,O,O,,73
0,ADP,no,O,O,,73
0,NOUN,ouro,O,O,,73
1,.,",",O,O,,73
0,AUX,foi,O,O,,73
0,VERB,considerado,O,O,,73
0,DET,um,O,O,,73
0,NOUN,amuleto,O,O,,73
0,ADP,de,O,O,,73
0,ADJ,grande,O,O,,73
0,NOUN,poder,O,O,,73
1,.,.,O,O,,73
3,ADP,No,B,B,TEMPO,74
0,ADJ,último,I,I,TEMPO,74
0,NOUN,dia,I,I,TEMPO,74
0,ADP,do,I,I,TEMPO,74
0,NOUN,mês,I,E,TEMPO,74
1,.,",",O,O,,74
1,VERB,oferecia-se,O,O,,74
0,DET,este,O,O,,74
0,NOUN,olho,O,O,,74
0,ADJ,simbólico,O,O,,74
1,.,",",O,O,,74
0,CONJ,porque,O,O,,74
0,PRON,se,O,O,,74
0,VERB,acreditava,O,O,,74
0,CONJ,que,O,O,,74
1,.,",",O,O,,74
0,ADP,nesse,B,B,TEMPO,74
0,NOUN,dia,I,E,TEMPO,74
1,.,",",O,O,,74
0,DET,um,O,O,,74
0,NOUN,ser,O,O,,74
0,ADJ,supremo,O,O,,74
0,VERB,colocou,O,O,,74
0,DET,tal,O,O,,74
0,NOUN,imagem,O,O,,74
0,ADP,em,O,O,,74
0,DET,sua,O,O,,74
0,NOUN,cabeça,O,O,,74
1,.,.,O,O,,74
3,DET,Os,O,O,,75
0,ADJ,antigos,O,O,,75
0,NOUN,túmulos,O,O,,75
0,ADJ,reais,O,O,,75
0,ADJ,sumérios,O,O,,75
0,ADP,de,O,O,,75
3,.,Ur,B,S,LOCAL,75
1,.,",",O,O,,75
0,VERB,situados,O,O,,75
0,ADV,perto,O,O,,75
0,ADP,do,O,O,,75
0,NOUN,rio,O,O,,75
3,NOUN,Eufrates,B,S,LOCAL,75
0,ADP,no,O,O,,75
0,NOUN,baixo,O,O,,75
3,PNOUN,Iraque,B,S,LOCAL,75
1,.,",",O,O,,75
0,VERB,continham,O,O,,75
0,ADV,mais,B,B,VALOR,75
0,ADP,de,I,I,VALOR,75
2,NUM,6000,I,E,VALOR,75
0,NOUN,estatuetas,O,O,,75
0,ADV,belamente,O,O,,75
0,ADJ,executadas,O,O,,75
1,.,",",O,O,,75
0,ADP,de,O,O,,75
1,PNOUN,lápis-lazúli,O,O,,75
1,.,",",O,O,,75
0,ADP,de,O,O,,75
0,NOUN,pássaros,O,O,,75
1,.,",",O,O,,75
0,NOUN,cervos,O,O,,75
1,.,",",O,O,,75
0,CONJ,e,O,O,,75
0,NOUN,roedores,O,O,,75
0,ADV,bem,O,O,,75
0,ADP,como,O,O,,75
0,NOUN,pratos,O,O,,75
1,.,",",O,O,,75
0,NOUN,grânulos,O,O,,75
1,.,",",O,O,,75
0,CONJ,e,O,O,,75
0,NOUN,selos,O,O,,75
0,ADP,de,O,O,,75
0,NOUN,cilindro,O,O,,75
1,.,.,O,O,,75
3,DET,Estes,O,O,,76
0,NOUN,artefatos,O,O,,76
0,VERB,vieram,O,O,,76
0,ADV,indubitavelmente,O,O,,76
0,ADP,do,O,O,,76
0,NOUN,material,O,O,,76
0,ADJ,minado,O,O,,76
0,ADP,em,O,O,,76
3,PNOUN,Badakhshan,B,S,LOCAL,76
0,ADP,no,O,O,,76
0,NOUN,norte,O,O,,76
0,ADP,do,O,O,,76
3,PNOUN,Afeganistão,B,S,LOCAL,76
1,.,.,O,O,,76
3,NOUN,Curiosidades,O,O,,78
4,VERB,É,O,O,,79
0,DET,a,O,O,,79
